time,CPI,CPICore,BPI,PPI,YWPI,HPI1,HPI2,GDPDeflator,RGDP,NGDP,FAI,RSCG,Import,Export,RailFreight,AirPassenger,PortContainer,Electricity,Steel,Cement,Vehicle,REInv,RESales,GovRev,GovExp,FDI,UnemRate,LoanRate1Y,DepositRate1Y,TBond1Y,Repo7D,USDCNY,CurrencyIndex,M0,M1,M2,Loan,TSF,SHSE,SZSE,ConsumerConfidence,BusinessConfidence,LeadingIndex,IPSalesRatio,IPDebtRatio,IPProfitMargin,IPInventoryTurnover,IPROA,INDVA
2000.083333,0.108,0.134,-0.133,-0.128,0.121,-0.669,-0.09,0.049,-1.416,-1.367,-1.106,0.206,8.776,-3.726,-1.339,2.307,10.774,-1.115,-5.65,-8.574,2.059,0.907,1.346,0.12,-13.066,-4.496,-0.044,-0.001,-0.002,-0.01,-0.014,0.002,2.023,-6.844,-1.482,-2.337,1.874,1.922,10.914,11.149,0.369,3.276,-1.712,0.125,-0.105,0.172,-0.705,0.009,-0.683
2000.166667,-0.206,-0.178,-0.104,-0.098,-0.191,-0.503,-0.033,-0.006,0.225,0.219,0.84,-0.465,-8.6,5.154,3.771,-2.431,-10.167,-1.964,4.78,6.429,2.892,1.946,1.287,2.038,5.846,24.432,-0.044,-0.001,-0.002,-0.03,-0.038,0.001,-1.347,3.1,2.163,2.931,-0.383,-0.363,4.72,6.77,0.372,3.276,4.477,-0.495,0.079,0.095,0.604,0.004,0.401
2000.25,-0.77,-0.74,-0.361,-0.355,-0.754,-0.335,0.024,0.199,0.857,1.056,-3.359,-0.074,0.272,-0.941,0.452,3.357,0.526,4.081,2.157,2.096,0.931,1.021,4.481,0.635,6.809,-17.663,-0.011,-0.001,-0.003,-0.024,-0.032,0.002,-0.217,1.203,2.161,0.336,0.025,0.049,1.826,1.088,0.257,0.975,2.865,0.577,-0.295,0.523,-0.823,0.025,1.09
2000.333333,-0.541,-0.509,-0.137,-0.131,-0.523,-0.132,0.006,0.023,0.524,0.546,-0.365,0.027,-0.356,1.612,-0.48,-0.05,-0.234,-0.32,-0.726,-0.896,4.838,-0.372,1.709,1.659,-3.935,-2.448,-0.011,-0.001,-0.003,-0.017,-0.023,-0.001,0.833,0.472,0.608,0.02,-0.942,-0.93,2.958,3.094,0.493,0.975,-6.285,-0.271,0.092,0.298,3.452,0.027,1.081
2000.416667,-0.32,-0.287,-0.031,-0.025,-0.301,0.072,-0.011,0.048,0.165,0.213,3.707,0.013,9.235,5.68,1.338,-2.618,11.232,-0.511,-1.473,-3.175,-1.642,1.986,2.143,1.659,-1.386,2.253,-0.011,-0.002,-0.003,-0.014,-0.02,0.003,-1.627,0.225,0.614,0.238,-2.461,-2.468,1.586,3.062,0.145,0.975,0.907,0.116,-0.096,0.679,-13.907,-0.003,-0.251
2000.5,-0.155,-0.12,0.155,0.162,-0.135,0.274,-0.029,0.181,0.441,0.622,-1.828,0.224,-5.274,-8.726,-1.22,1.888,-6.092,-0.407,0.02,0.494,-1.107,0.597,-3.054,0.822,0.897,0.041,0.022,-0.002,-0.003,0.003,0.001,0.003,0.123,0.25,0.589,-0.112,-0.28,-0.262,4.657,3.769,0.264,0.375,-1.208,-0.201,-0.08,-0.581,16.411,0.041,1.237
2000.583333,0.475,0.511,0.041,0.048,0.496,0.215,0.002,-0.443,0.207,-0.235,-2.45,0.455,7.61,5.388,-0.447,0.432,9.189,1.465,1.502,0.923,3.472,1.034,6.409,1.225,7.37,-3.021,0.022,-0.002,-0.003,-0.02,-0.028,0.002,0.813,0.231,0.434,0.087,0.135,0.158,-0.295,-1.164,0.383,0.375,0.636,-0.26,-0.052,0.8,-3.256,0.012,0.833
2000.666667,0.323,0.361,-0.174,-0.167,0.345,0.157,0.034,0.225,-0.309,-0.084,4.629,0.386,-5.321,-3.675,-0.29,-1.274,-6.103,0.014,-0.861,-0.857,-1.363,1.483,-4.06,0.754,-5.28,8.671,0.022,-0.002,-0.004,-0.008,-0.012,0.004,1.702,0.305,0.79,0.291,0.089,0.11,-5.835,-4.446,0.619,0.375,-1.097,-0.006,-0.098,0.254,-0.171,0.013,-0.763
2000.75,-0.152,-0.112,0.037,0.045,-0.127,0.099,0.065,-0.003,0.521,0.518,-1.86,0.682,1.141,2.13,-0.383,12.494,1.526,1.257,-0.914,-2.657,3.894,0.249,7.947,0.852,5.49,20.047,-0.011,-0.002,-0.004,0.003,0.001,0.001,0.612,-0.185,0.09,-0.051,0.966,0.995,2.452,2.476,0.155,0.075,-0.857,0.024,-0.146,0.32,0.392,0.021,0.662
2000.833333,0.643,0.685,0.028,0.036,0.669,-0.195,-0.006,0.281,0.403,0.684,4.2,0.054,1.862,-5.063,0.516,-17.279,2.364,-0.766,0.794,-0.414,1.499,1.835,6.166,1.3,-3.768,-6.53,-0.011,-0.002,-0.004,0.011,0.011,0.002,0.851,0.953,0.924,-0.039,0.85,0.876,5.23,5.518,0.274,0.075,-1.967,0.221,0.003,0.161,-1.491,0.008,0.404
2000.916667,-0.313,-0.27,-0.164,-0.156,-0.286,-0.49,-0.076,0.111,0.102,0.213,-5.62,1.301,-19.526,-9.387,-0.021,11.908,-23.112,1.569,2.993,3.134,4.926,0.676,7.276,0.595,6.765,-8.817,-0.011,-0.002,-0.004,0.109,0.13,0.004,-0.099,-0.606,0.221,0.228,0.303,0.322,-0.061,-0.537,0.276,0.075,2.706,-0.258,-0.049,0.224,-0.86,0.019,0.071
2001,-0.129,0.463,-0.179,-0.171,0.447,-0.787,-0.146,0.273,1.095,1.368,0.559,-0.035,13.549,-5.183,-1.557,-0.489,-1.243,-2.284,0.524,0.828,-22.671,0.877,-8.324,1.826,-13.724,-0.196,0.022,-0.003,-0.004,0.057,0.066,0.004,1.07,-0.062,0.799,-0.008,0.229,0.246,-0.585,-1.511,0.278,1.109,-3.892,-0.101,-0.245,-2.244,0.992,-0.146,-5.897
2001.083333,0.106,0.136,-0.409,-0.401,0.119,-0.334,-0.109,0.207,-1.307,-1.1,0.043,0.351,4.689,29.837,2.164,-27.231,6.314,3.246,-0.314,0.341,21.14,1.548,1.161,0.848,22.108,1.598,0.022,-0.003,-0.005,0.027,0.029,0.003,0.229,0.107,-0.307,0.136,0.083,0.097,-5.5,-6.736,-0.186,1.11,7.522,0.358,-0.076,0.17,-0.759,0.009,7.767
2001.166667,-0.302,0.099,-0.125,-0.116,0.082,0.122,-0.072,-0.188,0.374,0.186,-2.736,-1.22,-5.638,-11.013,0.219,12.491,-0.675,0.669,2.553,5.513,-1.586,-1.077,-7.256,0.47,-11.134,-4.091,0.022,-0.003,-0.005,0.167,-0.019,0.004,0.869,-0.169,0.34,0.221,0.139,0.152,7.333,9.232,0.283,1.11,-6.361,0.289,-0.303,0.175,-0.248,0.013,-1.668
2001.25,0.412,-0.149,-0.032,-0.023,-0.167,0.573,-0.035,-0.257,0.365,0.108,5.031,0.136,0.778,-5.257,2.392,19.541,-1.993,-21.925,-6.476,-10.167,-3.992,0.524,2.04,-0.312,-2.597,2.641,0.022,-0.003,-0.005,0.057,-0.064,0.004,1.018,-0.165,0.036,0.398,0.359,0.373,0.083,-0.929,0.635,-0.689,-3.17,0.238,-0.311,-0.317,0.486,-0.02,-0.317
2001.333333,-0.105,-0.184,-0.408,-0.399,-0.201,0.542,-0.06,-0.171,0.192,0.021,-1.086,0.292,-4.972,-4.032,-1.252,-0.438,-1.384,19.276,2.053,0.832,-6.1,3.308,4.614,-0.69,11.518,9.22,0.022,-0.003,-0.005,0.037,-0.037,0.005,-0.883,0.026,-1.348,-1.026,0.499,0.513,4.164,3.528,-0.296,-0.688,-0.397,-0.395,0.031,0.153,-1.243,0.002,-0.237
2001.416667,-0.129,0.052,-0.36,-0.35,0.034,0.511,-0.084,-0.154,0.101,-0.052,1.543,-0.634,2.636,0.895,-0.726,0.898,0.925,-0.106,-1.656,-0.284,0.586,0.288,-10.219,0.406,-2.451,-1.289,0.022,-0.003,-0.005,-0.023,-0.028,0.004,-0.174,0.394,1.078,6.786,0.073,0.081,-0.06,-0.204,0.289,-0.687,-0.568,-0.728,0.03,0.389,-2.128,0.022,-1.894
2001.5,0.046,0.024,-0.251,-0.241,0.006,0.481,-0.109,0.141,-0.319,-0.178,-1.444,-0.238,-3.442,-1.962,0.133,-3.12,2.034,0.799,2.949,2.429,-0.357,0.947,8.433,-0.118,-0.29,-0.044,0.022,-0.003,-0.005,0.007,-0.046,0.005,0.245,-0.012,-0.379,2.991,0.898,0.912,-14.648,-15.06,0.875,-1.986,0.471,-0.018,0.092,-0.353,-2.046,-0.025,-0.937
2001.583333,-0.283,-0.125,-0.289,-0.278,-0.144,0.174,-0.12,-0.491,0.312,-0.179,0.398,0.174,5.7,0.394,0.8,-1.347,0.322,-1.091,-0.543,0.706,0.162,-0.132,-6.585,0.847,0.085,-18.136,0.022,-0.004,-0.006,-0.073,0.001,0.005,-1.586,0.356,1.3,-2.409,-0.138,-0.136,-4.832,-3.29,-0.64,-1.985,-0.942,0.339,-0.05,0.169,1.666,0.009,-0.507
2001.666667,-0.276,-0.002,-0.413,-0.403,-0.021,-0.131,-0.132,-0.582,0.484,-0.098,-0.476,-0.114,-7.2,-1.744,0.047,-0.914,2.007,-1.01,-0.827,0.246,0.251,-0.06,-6.428,-1.04,1.554,21.49,0.022,-0.004,-0.006,-0.203,-0.03,0.006,0.073,0.794,-0.787,-0.164,-0.127,-0.126,-4.095,-6.758,-0.171,-1.984,3.776,0.171,-0.098,0.182,-0.086,0.01,0.132
2001.75,-0.014,-0.016,-0.523,-0.512,-0.035,-0.434,-0.143,-0.008,0.01,0.002,-0.51,0.963,-1.58,-1.035,0.006,1.018,0.369,0.859,0.702,0.574,-2.787,1.86,-0.702,0.895,-5.382,3.847,0.055,-0.004,-0.006,0.037,-0.082,0.006,0.682,-0.688,-0.354,0.931,0.272,0.275,-4.634,-5.298,-0.053,-1.656,-2.361,-0.005,-0.042,0.044,-0.965,-0.001,-0.456
2001.833333,-0.21,-0.021,-0.658,-0.647,-0.04,-0.545,-0.092,-0.085,-0.181,-0.266,0.577,0.558,-2.536,1.876,-1.056,-2.211,-1.219,0.099,0.31,0.121,-2.414,-0.166,1.733,-1.188,9.666,-13.164,0.055,-0.004,-0.006,-0.113,-0.037,0.007,0.65,-0.369,0.082,1.02,0.357,0.359,3.168,3.972,-0.284,-1.655,-0.123,-0.085,-0.201,0.436,1.749,0.026,-0.951
2001.916667,-0.245,-0.084,-0.598,-0.586,-0.104,-0.658,-0.041,-0.11,0.411,0.301,4.192,1.885,-6.397,-4.787,0.196,-5.031,-0.425,-0.308,9.452,6.756,-0.121,2.058,32.594,1.762,-6.815,0.163,0.055,-0.004,-0.006,-0.013,0.004,0.005,0.679,0.256,1.286,-0.514,0.988,0.994,-6.274,-6.417,0.301,-1.653,2.017,0.587,-0.295,0.348,4.773,0.026,1.368
2002,-0.013,-0.142,-0.722,-0.71,-0.161,-0.772,0.01,-0.299,1.319,1.02,-3.663,-1.523,6.309,10.202,3.075,6.713,5.617,1.279,-18.519,-2.026,4.841,-2.273,-40.963,-3.929,5.586,-7.508,0.022,-0.004,-0.007,-0.053,-0.001,0.006,1.378,-2.877,-1.909,0.027,-0.596,-2.792,-10.109,-12.622,-0.163,2.262,-7.797,0.088,-0.181,-2.49,-5.032,-0.16,-4.294
2002.083333,-0.587,-0.107,-0.461,-0.449,-0.126,-0.361,0.028,-0.047,-1.862,-1.909,-3.862,-1.076,0.842,-2.508,-3.395,14.231,1.172,-14.062,1.428,5.5,3.841,0.528,0.216,-16.369,-0.619,1.495,0.022,-0.544,-0.084,-0.213,-0.081,0.007,1.246,1.271,2.834,-0.762,-0.111,1.282,1.92,3.242,0.305,2.263,-4.133,-0.45,-0.015,0.093,-0.189,0.005,0.836
2002.166667,-0.181,-0.203,-0.65,-0.638,-0.222,0.051,0.047,-0.267,0.479,0.212,4.641,1.033,2.644,-4.521,-1.016,-5.493,1.59,13.747,1.83,-9.888,3.324,1.869,19.264,16.339,0.003,-2.604,0.022,-0.005,-0.2,-0.373,-0.095,0.008,-1.795,1.631,0.276,0.611,0.567,2.307,4.789,7.046,0.19,2.265,8.608,0.297,0.387,0.517,2.201,0.038,3.502
2002.25,-0.202,-0.149,-0.194,-0.181,-0.168,0.461,0.065,-0.248,0.586,0.338,5.042,1.025,8.16,7.224,-0.779,1.38,2.245,-0.899,1.98,1.387,16.436,1.558,-2.215,2.966,-2.943,9.191,0.022,-0.005,-0.007,-0.023,-0.003,0.007,-0.857,0.52,0.097,-0.298,0.246,0.132,3.623,3.805,-0.041,-0.1,1.995,-0.067,-0.268,0.334,1.616,0.024,0.443
2002.333333,0.143,-0.085,0.309,0.322,-0.105,0.526,0.061,0.039,0.481,0.52,-4.842,0.754,-2.067,-2.131,-0.679,-13.527,1.707,1.783,-5.45,7.417,-1.607,-1.203,-8.176,-0.5,-4.813,-4.938,0.022,-0.005,-0.007,-0.093,0.003,0.007,-2.029,0.255,0.541,0.221,0.288,0.235,-9.843,-8.235,0.077,-0.098,2.123,-0.195,0.012,0.327,-1.837,0.02,0.975
2002.416667,0.086,-0.117,0.117,0.13,-0.137,0.589,0.056,-0.232,-0.58,-0.812,-1.063,-0.421,-6.588,-0.375,-1.198,-0.608,1.984,0.823,3.045,-22.576,-3.25,-1.339,13.096,-0.323,6.801,22.062,0.022,-0.005,-0.007,-0.043,0.001,0.008,-1.8,-0.195,0.449,0.435,0.588,0.726,13.092,12.316,0.312,-0.096,-0.374,0.417,0.006,0.111,0.943,0.008,-1.54
2002.5,-0.158,-0.068,-0.457,-0.444,-0.088,0.65,0.052,-0.092,0.36,0.268,0.979,-0.424,12.111,6.502,0.835,-2.288,0.933,-0.215,-3.164,17.08,3.343,1.121,-6.014,0.536,3.741,-13.762,0.022,-0.005,-0.007,0.037,0.002,0.007,-1.792,0.348,0.757,0.379,0.564,0.011,-5.093,-4.259,0.08,0.639,2.186,0.071,-0.135,0.171,0.942,0.013,-0.453
2002.583333,-0.191,-0.006,-0.221,-0.207,-0.025,0.216,-0.046,-0.215,0.171,-0.044,2.264,0.015,1.138,-1.049,-1.159,9.492,1.498,-0.511,2.995,-2.198,-3.561,2.075,8.057,-0.119,-4.388,8.141,0.022,-0.005,-0.008,0.317,0.011,0.008,0.576,0.441,0.606,0.378,0.727,0.312,0.606,0.714,0.082,0.642,1.471,-0.369,-0.054,0.074,1.679,0.005,0.459
2002.666667,-0.062,0.019,-0.118,-0.105,0,-0.212,-0.143,-0.316,0.939,0.623,0.947,1.14,2.171,3.046,0.582,2.094,0.534,3.116,0.743,6.767,1.761,0.434,6.172,0.575,2.643,-1.698,0.022,-0.005,-0.008,0.107,0.211,0.009,0.804,-0.055,0.476,0.213,1.018,0.809,-5.539,-6.136,0.084,0.644,2.504,0.093,-0.034,0.336,2.374,0.029,1.673
2002.75,-0.181,-0.079,-0.068,-0.054,-0.098,-0.641,-0.239,0.045,-0.004,0.042,-0.21,-0.5,-2.576,-1.87,-0.351,-1.931,-3.716,-3.505,-0.993,-4.484,4.317,10.163,-2.994,0.368,-0.769,0.795,0.022,-0.005,-0.008,0.327,0.071,0.009,0.532,0.313,0.549,0.258,0.402,0.193,-5.109,-5.297,0.202,0.693,0.448,-0.112,-0.074,0.255,-1.255,0.016,0.433
2002.833333,-0.161,-0.074,-0.163,-0.149,-0.093,-0.48,-0.16,-0.136,-0.116,-0.251,-2.027,-0.433,0.998,-0.11,-0.07,0.626,6.154,1.701,-1.864,-0.338,-7.568,-10.583,-1.635,0.494,-2.181,8.731,0.022,-0.005,-0.008,-0.013,-0.009,0.009,-0.85,0.36,0.222,0.428,0.495,0.373,-5.3,-7.538,0.32,0.695,0.098,0.073,-0.036,-0.056,0.407,0,0.532
2002.916667,0.003,-0.018,-0.118,-0.103,-0.037,-0.317,-0.082,-0.265,-0.712,-0.977,-2.718,-2.884,-9.318,-3.223,-1.169,-1.438,4.987,1.507,10.712,2.681,-10.479,0.296,1.028,26.121,-0.451,-14.397,0.022,-0.006,-0.008,-0.064,0.06,0.009,-0.122,-0.233,0.165,0.385,1.142,1.403,-5.802,-5.193,-0.029,0.698,-1.75,0.048,0.097,0.443,-3.989,0,0.342
2003,0.24,0.044,0.244,0.259,0.025,-0.154,-0.004,0.479,1.208,1.687,3.47,2.439,24.111,13.688,-0.612,3.1,-4.289,-0.78,-6.061,4.567,33.476,2.375,-1.545,-25.78,4.331,14.081,0.022,-0.006,-0.008,-0.134,-0.02,0.009,-0.494,3.374,1.051,0.381,0.385,0.318,9.636,9.064,0.322,2.417,4.371,-0.07,0.021,-0.569,7.501,0.008,2.71
2003.083333,0.105,0.07,0.113,0.114,0.052,0.134,-0.038,-0.216,0.743,0.528,4.172,2.429,-8.894,-9.008,0.73,2.187,1.813,-1.199,-2.26,-0.147,-12.091,-0.283,0.644,-2.469,-9.983,6.152,0.023,-0.006,-0.008,-0.004,-0.03,0.011,0.444,-1.007,-0.292,0.787,0.779,0.95,0.477,0.843,0.207,2.42,0.925,0.736,0.046,0.112,0.639,0.01,-0.685
